#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_anharrion;Anharrion;Anharrion;Anharrion;;Anharrion;;;;;;;;;x
b_anharrion_adj;Anharrionian;;anharrioner;;;;;;;;;;;x
b_anikarea;Anikarea;Anikarea;Anikarea;;Anikarea;;;;;;;;;x
b_anikarea_adj;Anikarean;;anikarer;;;;;;;;;;;x
b_annida;Annida;Annida;Annida;;Annida;;;;;;;;;x
b_annida_adj;Annidan;;annider;;;;;;;;;;;x
b_annida_2;Annida;Annida;Annida;;Annida;;;;;;;;;x
b_annida_2_adj;Annidan;;annider;;;;;;;;;;;x
b_anorica;Anorica;Anorica;Anorica;;Anorica;;;;;;;;;x
b_anorica_adj;Anorican;;anoricer;;;;;;;;;;;x
b_anstorp;Anstorp;Anstorp;Anstorp;;Anstorp;;;;;;;;;x
b_anstorp_adj;Anstorpian;;anstorper;;;;;;;;;;;x
b_antonea;Antonea;Antonea;Antonea;;Antonea;;;;;;;;;x
b_antonea_adj;Antonean;;antoner;;;;;;;;;;;x
b_antonica;Antonica;Antonica;Antonica;;Antonica;;;;;;;;;x
b_antonica_adj;Antonican;;antonicer;;;;;;;;;;;x
b_antonida;Antonida;Antonida;Antonida;;Antonida;;;;;;;;;x
b_antonida_adj;Antonidan;;antonider;;;;;;;;;;;x
b_antoniki;Antoniki;Antoniki;Antoniki;;Antoniki;;;;;;;;;x
b_antoniki_adj;Antonikian;;antoniker;;;;;;;;;;;x
b_antoniki_2;Antoniki;Antoniki;Antoniki;;Antoniki;;;;;;;;;x
b_antoniki_2_adj;Antonikian;;antoniker;;;;;;;;;;;x
b_antorica;Antorica;Antorica;Antorica;;Antorica;;;;;;;;;x
b_antorica_adj;Antorican;;antoricer;;;;;;;;;;;x
b_aphkaria;Aphkaria;Aphkaria;Aphkaria;;Aphkaria;;;;;;;;;x
b_aphkaria_adj;Aphkarian;;aphkarer;;;;;;;;;;;x
b_apracsia;Apracsia;Apracsia;Apracsia;;Apracsia;;;;;;;;;x
b_apracsia_adj;Apracsian;;apracser;;;;;;;;;;;x
b_apresea;Apresea;Apresea;Apresea;;Apresea;;;;;;;;;x
b_apresea_adj;Apresean;;apreser;;;;;;;;;;;x
b_arasca;Arasca;Arasca;Arasca;;Arasca;;;;;;;;;x
b_arasca_adj;Arascan;;arascer;;;;;;;;;;;x
b_archidarevo;Archidarevo;Archidarevo;Archidarevo;;Archidarevo;;;;;;;;;x
b_archidarevo_adj;Archidarevian;;archidarever;;;;;;;;;;;x
b_argeshan;Argeshan;Argeshan;Argeshan;;Argeshan;;;;;;;;;x
b_argeshan_adj;Argeshanian;;argeshaner;;;;;;;;;;;x
b_arkimon;Arkimon;Arkimon;Arkimon;;Arkimon;;;;;;;;;x
b_arkimon_adj;Arkimonian;;arkimoner;;;;;;;;;;;x
b_arophasia;Arophasia;Arophasia;Arophasia;;Arophasia;;;;;;;;;x
b_arophasia_adj;Arophasian;;arophaser;;;;;;;;;;;x
b_arosia;Arosia;Arosia;Arosia;;Arosia;;;;;;;;;x
b_arosia_adj;Arosian;;aroser;;;;;;;;;;;x
b_arpos;Arpos;Arpos;Arpos;;Arpos;;;;;;;;;x
b_arpos_adj;Arposian;;arposer;;;;;;;;;;;x
b_arradoikea;Arradoikea;Arradoikea;Arradoikea;;Arradoikea;;;;;;;;;x
b_arradoikea_adj;Arradoikean;;arradoiker;;;;;;;;;;;x
b_artali;Artali;Artali;Artali;;Artali;;;;;;;;;x
b_artali_adj;Artalian;;artaler;;;;;;;;;;;x
b_artali_2;Artali;Artali;Artali;;Artali;;;;;;;;;x
b_artali_2_adj;Artalian;;artaler;;;;;;;;;;;x
b_arusasman;Arusasman;Arusasman;Arusasman;;Arusasman;;;;;;;;;x
b_arusasman_adj;Arusasmanian;;arusasmaner;;;;;;;;;;;x
b_asayakhusro;Asayakhusro;Asayakhusro;Asayakhusro;;Asayakhusro;;;;;;;;;x
b_asayakhusro_adj;Asayakhusrian;;asayakhusrer;;;;;;;;;;;x
b_asbasia;Asbasia;Asbasia;Asbasia;;Asbasia;;;;;;;;;x
b_asbasia_adj;Asbasian;;asbaser;;;;;;;;;;;x
b_asemdar;Asemdar;Asemdar;Asemdar;;Asemdar;;;;;;;;;x
b_asemdar_adj;Asemdarian;;asemdarer;;;;;;;;;;;x
b_askiropolis;Askiropolis;Askiropolis;Askiropolis;;Askiropolis;;;;;;;;;x
b_askiropolis_adj;Askiropolisian;;askiropoliser;;;;;;;;;;;x
b_asmanabezfrayad;Asmanabezfrayad;Asmanabezfrayad;Asmanabezfrayad;;Asmanabezfrayad;;;;;;;;;x
b_asmanabezfrayad_adj;Asmanabezfrayadian;;asmanabezfrayader;;;;;;;;;;;x
b_asparia;Asparia;Asparia;Asparia;;Asparia;;;;;;;;;x
b_asparia_adj;Asparian;;asparer;;;;;;;;;;;x
b_asparia_2;Asparia;Asparia;Asparia;;Asparia;;;;;;;;;x
b_asparia_2_adj;Asparian;;asparer;;;;;;;;;;;x
b_asparia_3;Asparia;Asparia;Asparia;;Asparia;;;;;;;;;x
b_asparia_3_adj;Asparian;;asparer;;;;;;;;;;;x
b_asparia_4;Asparia;Asparia;Asparia;;Asparia;;;;;;;;;x
b_asparia_4_adj;Asparian;;asparer;;;;;;;;;;;x
b_asparica;Asparica;Asparica;Asparica;;Asparica;;;;;;;;;x
b_asparica_adj;Asparican;;asparicer;;;;;;;;;;;x
b_asplenica;Asplenica;Asplenica;Asplenica;;Asplenica;;;;;;;;;x
b_asplenica_adj;Asplenican;;asplenicer;;;;;;;;;;;x
b_astarapatino;Astarapatino;Astarapatino;Astarapatino;;Astarapatino;;;;;;;;;x
b_astarapatino_adj;Astarapatinian;;astarapatiner;;;;;;;;;;;x
b_astasica;Astasica;Astasica;Astasica;;Astasica;;;;;;;;;x
b_astasica_adj;Astasican;;astasicer;;;;;;;;;;;x
b_asteria;Asteria;Asteria;Asteria;;Asteria;;;;;;;;;x
b_asteria_adj;Asterian;;asterer;;;;;;;;;;;x
b_athanasia_kirea;Athanasia Kirea;Athanasia Kirea;Athanasia Kirea;;Athanasia Kirea;;;;;;;;;x
b_athanasia_kirea_adj;Athanasia Kirean;;Athanasia Kirer;;;;;;;;;;;x
b_atresion;Atresion;Atresion;Atresion;;Atresion;;;;;;;;;x
b_atresion_adj;Atresionian;;atresioner;;;;;;;;;;;x
b_augustina;Augustina;Augustina;Augustina;;Augustina;;;;;;;;;x
b_augustina_adj;Augustinan;;augustiner;;;;;;;;;;;x
b_azarmaperoz;Azarmaperoz;Azarmaperoz;Azarmaperoz;;Azarmaperoz;;;;;;;;;x
b_azarmaperoz_adj;Azarmaperozian;;azarmaperozer;;;;;;;;;;;x
b_azarmaperoz_2;Azarmaperoz;Azarmaperoz;Azarmaperoz;;Azarmaperoz;;;;;;;;;x
b_azarmaperoz_2_adj;Azarmaperozian;;azarmaperozer;;;;;;;;;;;x
b_azarmaperoz_3;Azarmaperoz;Azarmaperoz;Azarmaperoz;;Azarmaperoz;;;;;;;;;x
b_azarmaperoz_3_adj;Azarmaperozian;;azarmaperozer;;;;;;;;;;;x
b_badros;Badros;Badros;Badros;;Badros;;;;;;;;;x
b_badros_adj;Badrosian;;badroser;;;;;;;;;;;x
b_bahar;Bahar;Bahar;Bahar;;Bahar;;;;;;;;;x
b_bahar_adj;Baharian;;baharer;;;;;;;;;;;x
b_bahar_2;Bahar;Bahar;Bahar;;Bahar;;;;;;;;;x
b_bahar_2_adj;Baharian;;baharer;;;;;;;;;;;x
b_bahar_3;Bahar;Bahar;Bahar;;Bahar;;;;;;;;;x
b_bahar_3_adj;Baharian;;baharer;;;;;;;;;;;x
b_bahr;Bahr;Bahr;Bahr;;Bahr;;;;;;;;;x
b_bahr_adj;Bahrian;;bahrer;;;;;;;;;;;x
b_bahrampadwizen;Bahrampadwizen;Bahrampadwizen;Bahrampadwizen;;Bahrampadwizen;;;;;;;;;x
b_bahrampadwizen_adj;Bahrampadwizenian;;bahrampadwizener;;;;;;;;;;;x
b_baiteron;Baiteron;Baiteron;Baiteron;;Baiteron;;;;;;;;;x
b_baiteron_adj;Baiteronian;;baiteroner;;;;;;;;;;;x
b_bakaritos;Bakaritos;Bakaritos;Bakaritos;;Bakaritos;;;;;;;;;x
b_bakaritos_adj;Bakaritosian;;bakaritoser;;;;;;;;;;;x
b_bakiatida;Bakiatida;Bakiatida;Bakiatida;;Bakiatida;;;;;;;;;x
b_bakiatida_adj;Bakiatidan;;bakiatider;;;;;;;;;;;x
b_bakiatida_2;Bakiatida;Bakiatida;Bakiatida;;Bakiatida;;;;;;;;;x
b_bakiatida_2_adj;Bakiatidan;;bakiatider;;;;;;;;;;;x
b_bakiatida_3;Bakiatida;Bakiatida;Bakiatida;;Bakiatida;;;;;;;;;x
b_bakiatida_3_adj;Bakiatidan;;bakiatider;;;;;;;;;;;x
b_bakiatida_4;Bakiatida;Bakiatida;Bakiatida;;Bakiatida;;;;;;;;;x
b_bakiatida_4_adj;Bakiatidan;;bakiatider;;;;;;;;;;;x
b_bakrid;Bakrid;Bakrid;Bakrid;;Bakrid;;;;;;;;;x
b_bakrid_adj;Bakridian;;bakrider;;;;;;;;;;;x
b_bakrid_2;Bakrid;Bakrid;Bakrid;;Bakrid;;;;;;;;;x
b_bakrid_2_adj;Bakridian;;bakrider;;;;;;;;;;;x
b_balminisia;Balminisia;Balminisia;Balminisia;;Balminisia;;;;;;;;;x
b_balminisia_adj;Balminisian;;balminiser;;;;;;;;;;;x
b_bangar;Bangar;Bangar;Bangar;;Bangar;;;;;;;;;x
b_bangar_adj;Bangarian;;bangarer;;;;;;;;;;;x
b_banria;Banria;Banria;Banria;;Banria;;;;;;;;;x
b_banria_adj;Banrian;;banrer;;;;;;;;;;;x
b_baonica;Baonica;Baonica;Baonica;;Baonica;;;;;;;;;x
b_baonica_adj;Baonican;;baonicer;;;;;;;;;;;x
b_baragod;Baragod;Baragod;Baragod;;Baragod;;;;;;;;;x
b_baragod_adj;Baragodian;;baragoder;;;;;;;;;;;x
b_bargard;Bargard;Bargard;Bargard;;Bargard;;;;;;;;;x
b_bargard_adj;Bargardian;;bargarder;;;;;;;;;;;x
b_baria;Baria;Baria;Baria;;Baria;;;;;;;;;x
b_baria_adj;Barian;;barer;;;;;;;;;;;x
b_barlab;Barlab;Barlab;Barlab;;Barlab;;;;;;;;;x
b_barlab_adj;Barlabian;;barlaber;;;;;;;;;;;x
b_barmay;Barmay;Barmay;Barmay;;Barmay;;;;;;;;;x
b_barmay_adj;Barmaian;;barmaer;;;;;;;;;;;x
b_baroygesongan;Baroygesongan;Baroygesongan;Baroygesongan;;Baroygesongan;;;;;;;;;x
b_baroygesongan_adj;Baroygesonganian;;baroygesonganer;;;;;;;;;;;x
b_baruvica;Baruvica;Baruvica;Baruvica;;Baruvica;;;;;;;;;x
b_baruvica_adj;Baruvican;;baruvicer;;;;;;;;;;;x
b_barwar;Barwar;Barwar;Barwar;;Barwar;;;;;;;;;x
b_barwar_adj;Barwarian;;barwarer;;;;;;;;;;;x
b_basilica;Basilica;Basilica;Basilica;;Basilica;;;;;;;;;x
b_basilica_adj;Basilican;;basilicer;;;;;;;;;;;x
b_basinon;Basinon;Basinon;Basinon;;Basinon;;;;;;;;;x
b_basinon_adj;Basinonian;;basinoner;;;;;;;;;;;x
b_bassidea;Bassidea;Bassidea;Bassidea;;Bassidea;;;;;;;;;x
b_bassidea_adj;Bassidean;;bassider;;;;;;;;;;;x
b_bassidea_2;Bassidea;Bassidea;Bassidea;;Bassidea;;;;;;;;;x
b_bassidea_2_adj;Bassidean;;bassider;;;;;;;;;;;x
b_bassidea_3;Bassidea;Bassidea;Bassidea;;Bassidea;;;;;;;;;x
b_bassidea_3_adj;Bassidean;;bassider;;;;;;;;;;;x
b_bastambrica;Bastambrica;Bastambrica;Bastambrica;;Bastambrica;;;;;;;;;x
b_bastambrica_adj;Bastambrican;;bastambricer;;;;;;;;;;;x
b_bastania;Bastania;Bastania;Bastania;;Bastania;;;;;;;;;x
b_bastania_adj;Bastanian;;bastaner;;;;;;;;;;;x
b_baxarmosaht;Baxarmosaht;Baxarmosaht;Baxarmosaht;;Baxarmosaht;;;;;;;;;x
b_baxarmosaht_adj;Baxarmosahtian;;baxarmosahter;;;;;;;;;;;x
b_beanica;Beanica;Beanica;Beanica;;Beanica;;;;;;;;;x
b_beanica_adj;Beanican;;beanicer;;;;;;;;;;;x
b_behatrantay;Behatrantay;Behatrantay;Behatrantay;;Behatrantay;;;;;;;;;x
b_behatrantay_adj;Behatrantaian;;behatrantaer;;;;;;;;;;;x
b_behruzshpas;Behruzshpas;Behruzshpas;Behruzshpas;;Behruzshpas;;;;;;;;;x
b_behruzshpas_adj;Behruzshpasian;;behruzshpaser;;;;;;;;;;;x
b_bekjarheim;Bekjarheim;Bekjarheim;Bekjarheim;;Bekjarheim;;;;;;;;;x
b_bekjarheim_adj;Bekjarheimian;;bekjarheimer;;;;;;;;;;;x
b_belbano;Belbano;Belbano;Belbano;;Belbano;;;;;;;;;x
b_belbano_adj;Belbanian;;belbaner;;;;;;;;;;;x
b_belbano_2;Belbano;Belbano;Belbano;;Belbano;;;;;;;;;x
b_belbano_2_adj;Belbanian;;belbaner;;;;;;;;;;;x
b_bellonia;Bellonia;Bellonia;Bellonia;;Bellonia;;;;;;;;;x
b_bellonia_adj;Bellonian;;belloner;;;;;;;;;;;x
b_belokamnevo;Belokamnevo;Belokamnevo;Belokamnevo;;Belokamnevo;;;;;;;;;x
b_belokamnevo_adj;Belokamnevian;;belokamnever;;;;;;;;;;;x
b_benasash;Benasash;Benasash;Benasash;;Benasash;;;;;;;;;x
b_benasash_adj;Benasashian;;benasasher;;;;;;;;;;;x
b_bentina;Bentina;Bentina;Bentina;;Bentina;;;;;;;;;x
b_bentina_adj;Bentinan;;bentiner;;;;;;;;;;;x
b_bergavitse;Bergavitse;Bergavitse;Bergavitse;;Bergavitse;;;;;;;;;x
b_bergavitse_adj;Bergavitsean;;bergavitser;;;;;;;;;;;x
b_berhay;Berhay;Berhay;Berhay;;Berhay;;;;;;;;;x
b_berhay_adj;Berhaian;;berhaer;;;;;;;;;;;x
b_beridice;Beridice;Beridice;Beridice;;Beridice;;;;;;;;;x
b_beridice_adj;Beridicean;;beridicer;;;;;;;;;;;x
b_bernerica;Bernerica;Bernerica;Bernerica;;Bernerica;;;;;;;;;x
b_bernerica_adj;Bernerican;;bernericer;;;;;;;;;;;x
b_besanatos;Besanatos;Besanatos;Besanatos;;Besanatos;;;;;;;;;x
b_besanatos_adj;Besanatosian;;besanatoser;;;;;;;;;;;x
b_binxar;Binxar;Binxar;Binxar;;Binxar;;;;;;;;;x
b_binxar_adj;Binxarian;;binxarer;;;;;;;;;;;x
b_bissini;Bissini;Bissini;Bissini;;Bissini;;;;;;;;;x
b_bissini_adj;Bissinian;;bissiner;;;;;;;;;;;x
b_bissini_2;Bissini;Bissini;Bissini;;Bissini;;;;;;;;;x
b_bissini_2_adj;Bissinian;;bissiner;;;;;;;;;;;x
b_bistachos;Bistachos;Bistachos;Bistachos;;Bistachos;;;;;;;;;x
b_bistachos_adj;Bistachosian;;bistachoser;;;;;;;;;;;x
b_bistrim;Bistrim;Bistrim;Bistrim;;Bistrim;;;;;;;;;x
b_bistrim_adj;Bistrimian;;bistrimer;;;;;;;;;;;x
b_bistrim_2;Bistrim;Bistrim;Bistrim;;Bistrim;;;;;;;;;x
b_bistrim_2_adj;Bistrimian;;bistrimer;;;;;;;;;;;x
b_bistrim_3;Bistrim;Bistrim;Bistrim;;Bistrim;;;;;;;;;x
b_bistrim_3_adj;Bistrimian;;bistrimer;;;;;;;;;;;x
b_bisxar;Bisxar;Bisxar;Bisxar;;Bisxar;;;;;;;;;x
b_bisxar_adj;Bisxarian;;bisxarer;;;;;;;;;;;x
b_bisxar_2;Bisxar;Bisxar;Bisxar;;Bisxar;;;;;;;;;x
b_bisxar_2_adj;Bisxarian;;bisxarer;;;;;;;;;;;x
b_bohtarihasman;Bohtarihasman;Bohtarihasman;Bohtarihasman;;Bohtarihasman;;;;;;;;;x
b_bohtarihasman_adj;Bohtarihasmanian;;bohtarihasmaner;;;;;;;;;;;x
b_bona;Bona;Bona;Bona;;Bona;;;;;;;;;x
b_bona_adj;Bonan;;boner;;;;;;;;;;;x
b_bona_2;Bona;Bona;Bona;;Bona;;;;;;;;;x
b_bona_2_adj;Bonan;;boner;;;;;;;;;;;x
b_bona_3;Bona;Bona;Bona;;Bona;;;;;;;;;x
b_bona_3_adj;Bonan;;boner;;;;;;;;;;;x
b_bonoarocci;Bonoarocci;Bonoarocci;Bonoarocci;;Bonoarocci;;;;;;;;;x
b_bonoarocci_adj;Bonoaroccian;;bonoaroccer;;;;;;;;;;;x
b_bonsaneri;Bonsaneri;Bonsaneri;Bonsaneri;;Bonsaneri;;;;;;;;;x
b_bonsaneri_adj;Bonsanerian;;bonsanerer;;;;;;;;;;;x
b_bor;Bor;Bor;Bor;;Bor;;;;;;;;;x
b_bor_adj;Borian;;borer;;;;;;;;;;;x
b_boranasi;Boranasi;Boranasi;Boranasi;;Boranasi;;;;;;;;;x
b_boranasi_adj;Boranasian;;boranaser;;;;;;;;;;;x
b_boranasi_2;Boranasi;Boranasi;Boranasi;;Boranasi;;;;;;;;;x
b_boranasi_2_adj;Boranasian;;boranaser;;;;;;;;;;;x
b_boranasi_3;Boranasi;Boranasi;Boranasi;;Boranasi;;;;;;;;;x
b_boranasi_3_adj;Boranasian;;boranaser;;;;;;;;;;;x
b_borkarea;Borkarea;Borkarea;Borkarea;;Borkarea;;;;;;;;;x
b_borkarea_adj;Borkarean;;borkarer;;;;;;;;;;;x
b_borkarea_2;Borkarea;Borkarea;Borkarea;;Borkarea;;;;;;;;;x
b_borkarea_2_adj;Borkarean;;borkarer;;;;;;;;;;;x
b_borovino;Borovino;Borovino;Borovino;;Borovino;;;;;;;;;x
b_borovino_adj;Borovinian;;boroviner;;;;;;;;;;;x
b_borsos;Borsos;Borsos;Borsos;;Borsos;;;;;;;;;x
b_borsos_adj;Borsosian;;borsoser;;;;;;;;;;;x
b_brabinarea;Brabinarea;Brabinarea;Brabinarea;;Brabinarea;;;;;;;;;x
b_brabinarea_adj;Brabinarean;;brabinarer;;;;;;;;;;;x
b_brannica;Brannica;Brannica;Brannica;;Brannica;;;;;;;;;x
b_brannica_adj;Brannican;;brannicer;;;;;;;;;;;x
b_bras;Bras;Bras;Bras;;Bras;;;;;;;;;x
b_bras_adj;Brasian;;braser;;;;;;;;;;;x
b_bremir;Bremir;Bremir;Bremir;;Bremir;;;;;;;;;x
b_bremir_adj;Bremirian;;bremirer;;;;;;;;;;;x
b_brodosvyatovo;Brodosvyatovo;Brodosvyatovo;Brodosvyatovo;;Brodosvyatovo;;;;;;;;;x
b_brodosvyatovo_adj;Brodosvyatovian;;brodosvyatover;;;;;;;;;;;x
b_broevo;Broevo;Broevo;Broevo;;Broevo;;;;;;;;;x
b_broevo_adj;Broevian;;broever;;;;;;;;;;;x
b_brogiwafrdeh;Brogiwafrdeh;Brogiwafrdeh;Brogiwafrdeh;;Brogiwafrdeh;;;;;;;;;x
b_brogiwafrdeh_adj;Brogiwafrdehian;;brogiwafrdeher;;;;;;;;;;;x
b_brunnios;Brunnios;Brunnios;Brunnios;;Brunnios;;;;;;;;;x
b_brunnios_adj;Brunniosian;;brunnioser;;;;;;;;;;;x
b_brunnios_2;Brunnios;Brunnios;Brunnios;;Brunnios;;;;;;;;;x
b_brunnios_2_adj;Brunniosian;;brunnioser;;;;;;;;;;;x
b_brunnios_3;Brunnios;Brunnios;Brunnios;;Brunnios;;;;;;;;;x
b_brunnios_3_adj;Brunniosian;;brunnioser;;;;;;;;;;;x
b_burzfarroxvehram;Burzfarroxvehram;Burzfarroxvehram;Burzfarroxvehram;;Burzfarroxvehram;;;;;;;;;x
b_burzfarroxvehram_adj;Burzfarroxvehramian;;burzfarroxvehramer;;;;;;;;;;;x
b_byala_tserkva;Byala Tserkva;Byala Tserkva;Byala Tserkva;;Byala Tserkva;;;;;;;;;x
b_byala_tserkva_adj;Byala Tserkvan;;Byala Tserkver;;;;;;;;;;;x
b_byala_tserkva_2;Byala Tserkva;Byala Tserkva;Byala Tserkva;;Byala Tserkva;;;;;;;;;x
b_byala_tserkva_2_adj;Byala Tserkvan;;Byala Tserkver;;;;;;;;;;;x
b_byala_tserkva_3;Byala Tserkva;Byala Tserkva;Byala Tserkva;;Byala Tserkva;;;;;;;;;x
b_byala_tserkva_3_adj;Byala Tserkvan;;Byala Tserkver;;;;;;;;;;;x
b_cadonce;Cadonce;Cadonce;Cadonce;;Cadonce;;;;;;;;;x
b_cadonce_adj;Cadoncean;;cadoncer;;;;;;;;;;;x
b_camarica;Camarica;Camarica;Camarica;;Camarica;;;;;;;;;x
b_camarica_adj;Camarican;;camaricer;;;;;;;;;;;x
b_camarica_2;Camarica;Camarica;Camarica;;Camarica;;;;;;;;;x
b_camarica_2_adj;Camarican;;camaricer;;;;;;;;;;;x
b_capidorato;Capidorato;Capidorato;Capidorato;;Capidorato;;;;;;;;;x
b_capidorato_adj;Capidoratian;;capidorater;;;;;;;;;;;x
b_carmatica;Carmatica;Carmatica;Carmatica;;Carmatica;;;;;;;;;x
b_carmatica_adj;Carmatican;;carmaticer;;;;;;;;;;;x
b_carvan;Carvan;Carvan;Carvan;;Carvan;;;;;;;;;x
b_carvan_adj;Carvanian;;carvaner;;;;;;;;;;;x
b_carvan_2;Carvan;Carvan;Carvan;;Carvan;;;;;;;;;x
b_carvan_2_adj;Carvanian;;carvaner;;;;;;;;;;;x
b_caunari;Caunari;Caunari;Caunari;;Caunari;;;;;;;;;x
b_caunari_adj;Caunarian;;caunarer;;;;;;;;;;;x
b_cembreggo;Cembreggo;Cembreggo;Cembreggo;;Cembreggo;;;;;;;;;x
b_cembreggo_adj;Cembreggian;;cembregger;;;;;;;;;;;x
b_cembreggo_2;Cembreggo;Cembreggo;Cembreggo;;Cembreggo;;;;;;;;;x
b_cembreggo_2_adj;Cembreggian;;cembregger;;;;;;;;;;;x
b_cemerito;Cemerito;Cemerito;Cemerito;;Cemerito;;;;;;;;;x
b_cemerito_adj;Cemeritian;;cemeriter;;;;;;;;;;;x
b_cemetica;Cemetica;Cemetica;Cemetica;;Cemetica;;;;;;;;;x
b_cemetica_adj;Cemetican;;cemeticer;;;;;;;;;;;x
b_centida;Centida;Centida;Centida;;Centida;;;;;;;;;x
b_centida_adj;Centidan;;centider;;;;;;;;;;;x
b_ceratti;Ceratti;Ceratti;Ceratti;;Ceratti;;;;;;;;;x
b_ceratti_adj;Cerattian;;ceratter;;;;;;;;;;;x
b_cerezzo;Cerezzo;Cerezzo;Cerezzo;;Cerezzo;;;;;;;;;x
b_cerezzo_adj;Cerezzian;;cerezzer;;;;;;;;;;;x
