#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_dender;Dender;Dender;Dender;;Dender;;;;;;;;;x
d_dender_adj;Denderian;;denderer;;;;;;;;;;;x
d_dianovi;Dianovi;Dianovi;Dianovi;;Dianovi;;;;;;;;;x
d_dianovi_adj;Dianovian;;dianover;;;;;;;;;;;x
d_dilmata;Dilmata;Dilmata;Dilmata;;Dilmata;;;;;;;;;x
d_dilmata_adj;Dilmatan;;dilmater;;;;;;;;;;;x
d_donnovia;Donnovia;Donnovia;Donnovia;;Donnovia;;;;;;;;;x
d_donnovia_adj;Donnovian;;donnover;;;;;;;;;;;x
d_dumnir;Dumnir;Dumnir;Dumnir;;Dumnir;;;;;;;;;x
d_dumnir_adj;Dumnirian;;dumnirer;;;;;;;;;;;x
d_elikaria;Elikaria;Elikaria;Elikaria;;Elikaria;;;;;;;;;x
d_elikaria_adj;Elikarian;;elikarer;;;;;;;;;;;x
d_farrummeddeh;Farrummeddeh;Farrummeddeh;Farrummeddeh;;Farrummeddeh;;;;;;;;;x
d_farrummeddeh_adj;Farrummeddehian;;farrummeddeher;;;;;;;;;;;x
d_foranval;Foranval;Foranval;Foranval;;Foranval;;;;;;;;;x
d_foranval_adj;Foranvalian;;foranvaler;;;;;;;;;;;x
d_garta;Garta;Garta;Garta;;Garta;;;;;;;;;x
d_garta_adj;Gartan;;garter;;;;;;;;;;;x
d_garupol;Garupol;Garupol;Garupol;;Garupol;;;;;;;;;x
d_garupol_adj;Garupolian;;garupoler;;;;;;;;;;;x
d_gastron;Gastron;Gastron;Gastron;;Gastron;;;;;;;;;x
d_gastron_adj;Gastronian;;gastroner;;;;;;;;;;;x
d_gaxbrashired;Gaxbrashired;Gaxbrashired;Gaxbrashired;;Gaxbrashired;;;;;;;;;x
d_gaxbrashired_adj;Gaxbrashiredian;;gaxbrashireder;;;;;;;;;;;x
d_giuronnova;Giuronnova;Giuronnova;Giuronnova;;Giuronnova;;;;;;;;;x
d_giuronnova_adj;Giuronnovan;;giuronnover;;;;;;;;;;;x
d_golbari;Golbari;Golbari;Golbari;;Golbari;;;;;;;;;x
d_golbari_adj;Golbarian;;golbarer;;;;;;;;;;;x
d_granopol;Granopol;Granopol;Granopol;;Granopol;;;;;;;;;x
d_granopol_adj;Granopolian;;granopoler;;;;;;;;;;;x
d_hestia;Hestia;Hestia;Hestia;;Hestia;;;;;;;;;x
d_hestia_adj;Hestian;;hester;;;;;;;;;;;x
d_hvalrvik;Hvalrvik;Hvalrvik;Hvalrvik;;Hvalrvik;;;;;;;;;x
d_hvalrvik_adj;Hvalrvikian;;hvalrviker;;;;;;;;;;;x
d_hymarrhion;Hymarrhion;Hymarrhion;Hymarrhion;;Hymarrhion;;;;;;;;;x
d_hymarrhion_adj;Hymarrhionian;;hymarrhioner;;;;;;;;;;;x
d_imrek;Imrek;Imrek;Imrek;;Imrek;;;;;;;;;x
d_imrek_adj;Imrekian;;imreker;;;;;;;;;;;x
d_keshrev;Keshrev;Keshrev;Keshrev;;Keshrev;;;;;;;;;x
d_keshrev_adj;Keshrevian;;keshrever;;;;;;;;;;;x
d_ketrion;Ketrion;Ketrion;Ketrion;;Ketrion;;;;;;;;;x
d_ketrion_adj;Ketrionian;;ketrioner;;;;;;;;;;;x
d_kferida;Kferida;Kferida;Kferida;;Kferida;;;;;;;;;x
d_kferida_adj;Kferidan;;kferider;;;;;;;;;;;x
d_kolonea;Kolonea;Kolonea;Kolonea;;Kolonea;;;;;;;;;x
d_kolonea_adj;Kolonean;;koloner;;;;;;;;;;;x
d_kulangdeh;Kulangdeh;Kulangdeh;Kulangdeh;;Kulangdeh;;;;;;;;;x
d_kulangdeh_adj;Kulangdehian;;kulangdeher;;;;;;;;;;;x
d_kurkan;Kurkan;Kurkan;Kurkan;;Kurkan;;;;;;;;;x
d_kurkan_adj;Kurkanian;;kurkaner;;;;;;;;;;;x
d_kvesi;Kvesi;Kvesi;Kvesi;;Kvesi;;;;;;;;;x
d_kvesi_adj;Kvesian;;kveser;;;;;;;;;;;x
d_lagida;Lagida;Lagida;Lagida;;Lagida;;;;;;;;;x
d_lagida_adj;Lagidan;;lagider;;;;;;;;;;;x
d_lepanica;Lepanica;Lepanica;Lepanica;;Lepanica;;;;;;;;;x
d_lepanica_adj;Lepanican;;lepanicer;;;;;;;;;;;x
d_lepe;Lepe;Lepe;Lepe;;Lepe;;;;;;;;;x
d_lepe_adj;Lepean;;leper;;;;;;;;;;;x
d_liletto;Liletto;Liletto;Liletto;;Liletto;;;;;;;;;x
d_liletto_adj;Lilettian;;liletter;;;;;;;;;;;x
d_lousania;Lousania;Lousania;Lousania;;Lousania;;;;;;;;;x
d_lousania_adj;Lousanian;;lousaner;;;;;;;;;;;x
d_markay;Markay;Markay;Markay;;Markay;;;;;;;;;x
d_markay_adj;Markaian;;markaer;;;;;;;;;;;x
d_marzabaxtar;Marzabaxtar;Marzabaxtar;Marzabaxtar;;Marzabaxtar;;;;;;;;;x
d_marzabaxtar_adj;Marzabaxtarian;;marzabaxtarer;;;;;;;;;;;x
d_mascati;Mascati;Mascati;Mascati;;Mascati;;;;;;;;;x
d_mascati_adj;Mascatian;;mascater;;;;;;;;;;;x
d_medova;Medova;Medova;Medova;;Medova;;;;;;;;;x
d_medova_adj;Medovan;;medover;;;;;;;;;;;x
d_megurster;Megurster;Megurster;Megurster;;Megurster;;;;;;;;;x
d_megurster_adj;Megursterian;;megursterer;;;;;;;;;;;x
d_molivograd;Molivograd;Molivograd;Molivograd;;Molivograd;;;;;;;;;x
d_molivograd_adj;Molivogradian;;molivograder;;;;;;;;;;;x
d_monbria;Monbria;Monbria;Monbria;;Monbria;;;;;;;;;x
d_monbria_adj;Monbrian;;monbrer;;;;;;;;;;;x
d_monnea;Monnea;Monnea;Monnea;;Monnea;;;;;;;;;x
d_monnea_adj;Monnean;;monner;;;;;;;;;;;x
d_moriman;Moriman;Moriman;Moriman;;Moriman;;;;;;;;;x
d_moriman_adj;Morimanian;;morimaner;;;;;;;;;;;x
d_nantica;Nantica;Nantica;Nantica;;Nantica;;;;;;;;;x
d_nantica_adj;Nantican;;nanticer;;;;;;;;;;;x
d_nessinea;Nessinea;Nessinea;Nessinea;;Nessinea;;;;;;;;;x
d_nessinea_adj;Nessinean;;nessiner;;;;;;;;;;;x
d_nevac;Nevac;Nevac;Nevac;;Nevac;;;;;;;;;x
d_nevac_adj;Nevacian;;nevacer;;;;;;;;;;;x
d_nintere;Nintere;Nintere;Nintere;;Nintere;;;;;;;;;x
d_nintere_adj;Ninterean;;ninterer;;;;;;;;;;;x
d_norfeld;Norfeld;Norfeld;Norfeld;;Norfeld;;;;;;;;;x
d_norfeld_adj;Norfeldian;;norfelder;;;;;;;;;;;x
d_numarnia;Numarnia;Numarnia;Numarnia;;Numarnia;;;;;;;;;x
d_numarnia_adj;Numarnian;;numarner;;;;;;;;;;;x
d_pardica;Pardica;Pardica;Pardica;;Pardica;;;;;;;;;x
d_pardica_adj;Pardican;;pardicer;;;;;;;;;;;x
d_polekidia;Polekidia;Polekidia;Polekidia;;Polekidia;;;;;;;;;x
d_polekidia_adj;Polekidian;;polekider;;;;;;;;;;;x
d_poraxdesh;Poraxdesh;Poraxdesh;Poraxdesh;;Poraxdesh;;;;;;;;;x
d_poraxdesh_adj;Poraxdeshian;;poraxdesher;;;;;;;;;;;x
d_psilokarrhion;Psilokarrhion;Psilokarrhion;Psilokarrhion;;Psilokarrhion;;;;;;;;;x
d_psilokarrhion_adj;Psilokarrhionian;;psilokarrhioner;;;;;;;;;;;x
d_samhey;Samhey;Samhey;Samhey;;Samhey;;;;;;;;;x
d_samhey_adj;Samheian;;samheer;;;;;;;;;;;x
d_santipina;Santipina;Santipina;Santipina;;Santipina;;;;;;;;;x
d_santipina_adj;Santipinan;;santipiner;;;;;;;;;;;x
d_sechahan;Sechahan;Sechahan;Sechahan;;Sechahan;;;;;;;;;x
d_sechahan_adj;Sechahanian;;sechahaner;;;;;;;;;;;x
d_serhentina;Serhentina;Serhentina;Serhentina;;Serhentina;;;;;;;;;x
d_serhentina_adj;Serhentinan;;serhentiner;;;;;;;;;;;x
d_shanresor;Shanresor;Shanresor;Shanresor;;Shanresor;;;;;;;;;x
d_shanresor_adj;Shanresorian;;shanresorer;;;;;;;;;;;x
d_spedxan;Spedxan;Spedxan;Spedxan;;Spedxan;;;;;;;;;x
d_spedxan_adj;Spedxanian;;spedxaner;;;;;;;;;;;x
d_stakameton;Stakameton;Stakameton;Stakameton;;Stakameton;;;;;;;;;x
d_stakameton_adj;Stakametonian;;stakametoner;;;;;;;;;;;x
d_taria;Taria;Taria;Taria;;Taria;;;;;;;;;x
d_taria_adj;Tarian;;tarer;;;;;;;;;;;x
d_taspur;Taspur;Taspur;Taspur;;Taspur;;;;;;;;;x
d_taspur_adj;Taspurian;;taspurer;;;;;;;;;;;x
d_telemir;Telemir;Telemir;Telemir;;Telemir;;;;;;;;;x
d_telemir_adj;Telemirian;;telemirer;;;;;;;;;;;x
d_temren;Temren;Temren;Temren;;Temren;;;;;;;;;x
d_temren_adj;Temrenian;;temrener;;;;;;;;;;;x
d_teraz;Teraz;Teraz;Teraz;;Teraz;;;;;;;;;x
d_teraz_adj;Terazian;;terazer;;;;;;;;;;;x
d_torusca;Torusca;Torusca;Torusca;;Torusca;;;;;;;;;x
d_torusca_adj;Toruscan;;toruscer;;;;;;;;;;;x
d_trasuna;Trasuna;Trasuna;Trasuna;;Trasuna;;;;;;;;;x
d_trasuna_adj;Trasunan;;trasuner;;;;;;;;;;;x
d_turna;Turna;Turna;Turna;;Turna;;;;;;;;;x
d_turna_adj;Turnan;;turner;;;;;;;;;;;x
d_urantia;Urantia;Urantia;Urantia;;Urantia;;;;;;;;;x
d_urantia_adj;Urantian;;uranter;;;;;;;;;;;x
d_ventino;Ventino;Ventino;Ventino;;Ventino;;;;;;;;;x
d_ventino_adj;Ventinian;;ventiner;;;;;;;;;;;x
d_visgard;Visgard;Visgard;Visgard;;Visgard;;;;;;;;;x
d_visgard_adj;Visgardian;;visgarder;;;;;;;;;;;x
d_vorisiana;Vorisiana;Vorisiana;Vorisiana;;Vorisiana;;;;;;;;;x
d_vorisiana_adj;Vorisianan;;vorisianer;;;;;;;;;;;x
